FIPS,Area,COUNTY,Minority Status and Language,Overall Vulnerability,Housing Type and Transportation,Household Composition and Disability ,Socioeconomic Status,Greenness,Heat_Island,LST-Max,LST-Mean,Smoke,Population,PM-2-5,Heatwave,Density_Population
16005001000,1.5446008130000002,Bannock,0.4193,0.365,0.3369,0.5017,0.394,11.351351351351331,2.321128845214844,48.35000000000002,41.26161963627354,,2989.0,2594.7012231689314,45546.0,1935.1278173903167
16005001101,10.14505253,Bannock,0.2974,0.064,0.1146,0.1146,0.168,13.788773043484886,2.321128845214844,52.870000000000005,40.47576964169489,,7095.0,2465.38126539092,79492.0,699.3556690829673
16005001102,5.731452838,Bannock,0.3189,0.573,0.5627,0.5627,0.731,10.125405676494315,2.321128845214844,49.75000000000006,41.03781801331274,,3629.0,2386.75830518667,52325.0,633.1727927584842
16005001200,2.880152081,Bannock,0.3691,0.58,0.5734,0.8172,0.451,9.12092162209942,2.321128845214844,50.190000000000055,41.6315700872368,,2910.0,2802.45912072155,46825.0,1010.3633135197628
16005001300,1.283296456,Bannock,0.5806,0.691,0.6129,0.4874,0.81,12.695832250552478,2.321128845214844,49.31,41.51564410513477,,2495.0,2627.216686443226,40807.0,1944.2117122156224
16005001400,4.457295032999999,Bannock,0.5663,0.867,0.7813,0.6881,0.946,15.650742783974186,2.321128845214844,50.21000000000004,41.48697196941077,,4166.0,2646.477173676699,58715.0,934.6475764239592
16005001500,7.620439131,Bannock,0.3297,0.369,0.2759,0.6523,0.397,32.52601973063992,2.321128845214844,50.21000000000004,39.44632971058834,,4986.0,2821.635642786162,54678.0,654.2930025799848
16005001601,2.01439844,Bannock,0.6344,0.802,0.8172,0.3978,0.949,4.368323302644431,2.321128845214844,50.71000000000004,42.1910759061071,,2580.0,2653.727059824556,24996.0,1280.779387418509
16005001602,4.672177627999999,Bannock,0.5734,0.437,0.2329,0.6702,0.372,9.443591494806851,2.321128845214844,50.71000000000004,40.52075381920209,,3715.0,2380.956209224116,22549.0,795.1324405425624
16005001603,6.541733627999999,Bannock,0.3799,0.516,0.4336,0.2867,0.921,3.796145267607167,2.321128845214844,50.410000000000025,40.69549283942349,,2501.0,2234.556721069845,38067.0,382.3145579170623
16005001700,14.30901928,Bannock,0.0215,0.003,0.0143,0.0645,0.075,14.613549592434316,0.0,50.89000000000004,37.64340366786099,,3238.0,2387.7495177380206,17345.0,226.29084052782127
16005001800,268.1535841,Bannock,0.2473,0.408,0.7992,0.0501,0.655,59.53306042032484,2.321128845214844,51.370000000000005,30.92197583465019,,301.0,1354.8772940218864,2594.0,1.1224910567958355
16005001900,1713.576253,Bannock,0.0394,0.401,0.405,0.6738,0.609,57.446466830167466,0.0,56.650000000000034,34.86896129773346,,4762.0,1434.5842076925742,13687.0,2.778983422338545
16007950100,1321.003007,Bear Lake,0.215,0.598,0.6093,0.8422,0.566,52.34633965186239,0.0,54.13000000000005,33.48591642017565,,3597.0,1476.945095698175,0.0,2.7229309705878664
16007950200,1396.923515,Bear Lake,0.0107,0.175,0.1971,0.5806,0.354,82.95842207255438,0.0,54.39000000000004,29.186957708300937,,2666.0,1368.061575281688,0.0,1.908479577709736
16009950100,1063.40577,Benewah,0.1612,0.62,0.8315,0.6415,0.673,98.21339354993506,0.0,44.83000000000004,27.45564920651429,,4732.0,1734.3011994433318,30780.0,4.449853605740732
16009950200,966.7319809,Benewah,0.5555,0.817,0.681,0.7777,0.842,92.45370231595246,0.0,51.89000000000004,29.50496194352347,,4507.0,1819.71511957198,27889.0,4.662098791646586
16011950100,102.6391571,Bingham,0.62,0.645,0.4265,0.5949,0.727,72.05655721588927,0.0,50.910000000000025,31.379275384654136,,7779.0,2982.8978159887533,14020.0,75.78978841789417
16011950200,1234.31391,Bingham,0.663,0.505,0.362,0.5663,0.387,69.14613429083516,0.0,54.190000000000055,31.44256074079265,,3634.0,1336.9259474824555,9138.0,2.944145707634454
16011950300,2845.911854,Bingham,0.9534,0.827,0.6379,0.4659,0.813,22.52414878005346,0.0,64.07000000000005,40.453595523001816,,5645.0,1689.0834262426015,19871.0,1.9835470280169825
16011950400,87.50785458,Bingham,0.6559,0.673,0.767,0.7706,0.261,62.66722102728875,0.0,49.450000000000045,34.231459359993245,,6587.0,2622.597064407274,19263.0,75.27324297475651
16011950500,50.21050829,Bingham,0.767,0.967,0.9103,0.9713,0.896,57.96592008393391,0.0,46.950000000000045,33.2233273443851,,7373.0,2750.6202233458,22472.0,146.8417717943799
16011950600,87.2507997,Bingham,0.7741,0.548,0.3655,0.3727,0.584,57.7939389869685,0.0,52.690000000000055,33.11765248556711,,5057.0,2692.7487432203984,15262.0,57.95935415363304
16011950700,170.9461127,Bingham,0.8172,0.53,0.2007,0.4408,0.605,78.56887743914751,0.0,52.01000000000005,32.388046511512805,,4564.0,2361.2038134864124,14219.0,26.698471979936404
16011950800,912.3343428,Bingham,0.7956,0.974,0.939,0.9605,0.931,32.334573282683394,0.0,58.170000000000016,37.43684763885866,,2713.0,1491.3061376754645,9147.0,2.973690535065979
16013960100,4312.6335,Blaine,0.7491,0.272,0.5304,0.0358,0.114,13.746308732808918,0.0,62.51000000000005,42.314121044076295,,4564.0,1705.3330956903328,10102.0,1.058286079723677
16013960200,818.1966712000001,Blaine,0.7885,0.311,0.4982,0.1362,0.107,42.60125480572412,0.0,55.190000000000055,31.421495812701227,,9232.0,1573.3580465881575,0.0,11.28335072111694
16013960300,1475.943388,Blaine,0.6451,0.161,0.2831,0.0179,0.136,49.7232473673657,0.0,51.650000000000034,26.189207908816456,,3455.0,1490.0066660594025,0.0,2.3408756921779714
